"Current Assigned Rank","Preference","Start Date","Duration","Grade","Region","Sub-Region","Area(Sector)","Dual Training Programme","Places Available","Description","Programme Name","Programme Number","Tags"
"X","South London - South West London - CT1 - Aug - 71","05/08/2026 00:00:00","36","Core Training Year 1","London","South London","-","","1","South West London - Core Anaes CT1 Croydon University Hospital / CT2 Kingston Hospital/CT3 St George's Hospital. Rotations may be subject to change due to the new curriculum 2021 changes and service needs. If you choose to make any changes to your full time working status once you have started in the programme this may alter your onward training rotations.","","",""
"X","South London - South West London - CT1 - Aug - 72","05/08/2026 00:00:00","36","Core Training Year 1","London","South London","-","","1","South West London - Core Anaes CT1 Kingston Hospital / CT2 Epsom & St Helier University Hospitals/CT3 St George's Hospital. Rotations may be subject to change due to the new curriculum 2021 changes and service needs. If you choose to make any changes to your full time working status once you have started in the programme this may alter your onward training rotations.","","",""
"X","South London - South West London - CT1 - Aug - 73","05/08/2026 00:00:00","36","Core Training Year 1","London","South London","-","","1","South West London - Core Anaes CT1 Epsom & St Helier University Hospitals / CT2 Croydon University Hospital/CT3 St George's Hospital. Rotations may be subject to change due to the new curriculum 2021 changes and service needs. If you choose to make any changes to your full-time working status once you have started in the programme this may alter your onward training rotations.","","",""
"X","South London - South West London - CT1 - Aug - 82","05/08/2026 00:00:00","48","Core Training Year 1","London","South London","-","","1","South West London - ACCS CT1 St George's Hospital (Emergency Medicine and Acute Medicine) / CT2 St George's Hospital (Anaesthetics and Intensive Care Medicine) /CT3 Croydon University Hospital/CT4 Kingston Hospital. Rotations may be subject to change due to the new curriculum 2021 changes and service needs. If you choose to make changes to your full-time working status once you have started in the programme this may alter your onward training rotations.","","",""
"X","South London - South West London - CT1 - Aug - 83","05/08/2026 00:00:00","48","Core Training Year 1","London","South London","-","","1","South West London - ACCS CT1 Epsom & St Helier Hospital (Emergency Medicine and Acute Medicine) / CT2 Epsom & St Helier Hospital (Anaesthetics and Intensive Care Medicine)/CT3 Kingston Hospital/CT4 St George's Hospital. Rotations may be subject to change due to the new curriculum 2021 changes and service needs. If you choose to make any changes to your full-time workin status once you have started in the programme this may alter your onward training rotations.","","",""
"X","South London - South West London - CT1 - Aug - 84","05/08/2026 00:00:00","48","Core Training Year 1","London","South London","-","","1","South West London - ACCS CT1 Croydon University Hospital (Emergency Medicine and Acute Medicine) / CT2 Croydon University Hospital (Anaesthetics and Intensive Care Medicine)/CT3 Epsom & St Helier Hospital/CT4 St George's Hospital. Rotations may be subject to change due to the new curriculum 2021 changes and service needs. If you choose to make any changes to your full-time workin status once you have started in the programme this may alter your onward training rotations.","","",""
"X","South London - South West London - CT1 - Aug - 85","05/08/2026 00:00:00","48","Core Training Year 1","London","South London","-","","1","South West London - ACCS CT1 Kingston Hospital (Emergency Medicine and Acute Medicine) / CT2 Kingston Hospital (Anaesthetics and Intensive Care Medicine)/CT3 Epsom & St Helier Hospital/CT4 St George's Hospital. Rotations may be subject to change due to the new curriculum 2021 changes and service needs. If you choose to make any changes to your full-time working status once you have started in the programme this may alter your onward training rotations.","","",""
"X","South West - Peninsula - Cornwall - CT1 - Aug - 10","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Peninsula","Cornwall","","3","ACCS(Anaesthesia Post) - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - Cornwall - CT1 - Aug - 4","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Peninsula","Cornwall","","4","Core Anaesthesia Post - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - Exeter - CT1 - Aug - 1","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Peninsula","Exeter","","2","Core Anaesthesia Post - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - Exeter - CT1 - Aug - 7","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Peninsula","Exeter","","1","ACCS(Anaesthesia Post) - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - North Devon - CT1 - Aug - 2","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Peninsula","North Devon","","1","Core Anaesthesia Post - This placement is for CT1 and CT2 only, the CT3 year will be agreed with the Training Programme Director.","","",""
"X","South West - Peninsula - North Devon - CT1 - Aug - 8","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Peninsula","North Devon","","2","ACCS(Anaesthesia Post) - This placement is for CT1, CT2 and CT3 years only, the CT4 year will be agreed with the Training Programme Director","","",""
"X","South West - Peninsula - Plymouth - CT1 - Aug - 3","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Peninsula","Plymouth","","1","Core Anaesthesia Post - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - Plymouth - CT1 - Aug - 9","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Peninsula","Plymouth","","2","ACCS(Anaesthesia Post) - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - Taunton - CT1 - Aug - 12","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Peninsula","Taunton","","2","ACCS(Anaesthesia Post) - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - Taunton - CT1 - Aug - 6","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Peninsula","Taunton","","1","Core Anaesthesia Post - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - Torbay - CT1 - Aug - 11","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Peninsula","Torbay","","1","ACCS(Anaesthesia Post) - This placement is for the duration of the programme.","","",""
"X","South West - Peninsula - Torbay - CT1 - Aug - 5","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Peninsula","Torbay","","3","Core Anaesthesia Post - This placement is for the duration of the programme.","","",""
"X","South West - Severn - Bath - CT1 - Aug - 1","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Severn","Bath","","0","A placement in the Severn Footprint","","",""
"X","South West - Severn - Bath - CT1 - Aug - 2","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Severn","Bath","","2","ACCS Anaesthetics - In the 1st 2 years you will spend 6 months in each of the following specialties, Intensive Care Medicine, Anaesthetics, Acute Medicine and Emergency Medicine based in RUH Bath. Year 3 is at RUH, Bath. Year 4 will be at University Hospitals Bristol and Weston or North Bristol NHS Trust. (n.b. Year 4 posts and placements may be subject to alteration to match training opportunities or to meet training needs).","","",""
"X","South West - Severn - Bristol - CT1 - Aug - 2","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Severn","Bristol","","0","A placement in the Severn Footprint","","",""
"X","South West - Severn - Bristol - CT1 - Aug - 7","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Severn","Bristol","","2","ACCS Anaesthetics - In the 1st 2 years you will spend 6 months in each of the following specialties, Intensive Care Medicine, Anaesthetics, Acute Medicine and Emergency Medicine based in University Hospitals Bristol and Weston, Year 3 will be spent in the Great Western Hospital, Swindon (2 posts) (NB Year 3 posts and placements may be subject to alteration to match training opportunities or to meet training needs).","","",""
"X","South West - Severn - Bristol - CT1 - Aug - 8","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Severn","Bristol","","2","ACCS Anaesthetics - In the 1st 2 years you will spend 6 months in each of the following specialties, Intensive Care Medicine, Anaesthetics, Acute Medicine and Emergency Medicine based in University Hospitals Bristol and Weston, Year 3 will be spent in the Royal United Hospital, Bath (2 posts). Year 4 will be based in University Hospitals Bristol and Weston. (NB Year 3 posts and placements may be subject to alteration to match training opportunities or to meet training needs).","","",""
"X","South West - Severn - Cheltenham/Gloucester - CT1 - Aug - 3","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Severn","Cheltenham/Gloucester","","1","CT1 and CT2 placement GRH and CT3 placement NBT or UHBW.","","",""
"X","South West - Severn - Gloucestershire - CT1 - Aug - 3","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Severn","Gloucestershire","","5","ACCS Anaesthetics - In the 1st 2 years you will spend 6 months in each of the following specialties, Intensive Care Medicine, Anaesthetics, Acute Medicine and Emergency Medicine based in Gloucestershire Hospitals NHS Trust. Year 3 will be spent in Gloucestershire Hospitals NHS Trust.  Year 4 will be at North Bristol NHS Trust. (n.b. Year 4 posts and placements may be subject to alteration to match training opportunities or to meet training needs).","","",""
"X","South West - Severn - North Bristol - CT1 - Aug - 4","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Severn","North Bristol","","0","A placement in the Severn Footprint","","",""
"X","South West - Severn - North Bristol - CT1 - Aug - 5","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Severn","North Bristol","","1","ACCS Anaesthetics - In the 1st 2 years you will spend 6 months in each of the following specialties, Intensive Care Medicine, Anaesthetics, Acute Medicine and Emergency Medicine based in Southmead Hospital Bristol. Year 3 will be based in North Bristol Hospital Trust. Year 4 will be in the Great Western Hospital, Swindon (1 post). (NB Year 4 posts and placements may be subject to alteration to match training opportunities or to meet training needs).","","",""
"X","South West - Severn - North Bristol - CT1 - Aug - 6","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Severn","North Bristol","","1","ACCS Anaesthetics - In the 1st 2 years you will spend 6 months in each of the following specialties, Intensive Care Medicine, Anaesthetics, Acute Medicine and Emergency Medicine based in Southmead Hospital Bristol. Year 3 will be based in North Bristol Hospital Trust. Year 4 will be in the Royal United Hospitals, Bath (1 post). (NB Year 4 posts and placements may be subject to alteration to match training opportunities or to meet training needs).","","",""
"X","South West - Severn - Swindon - CT1 - Aug - 5","05/08/2026 00:00:00","36","Core Training Year 1","South West","South West - Severn","Swindon","","0","A placement in the Severn Footprint","","",""
"X","South West - Severn - Swindon - CT1 - Aug - 6","05/08/2026 00:00:00","48","Core Training Year 1","South West","South West - Severn","Swindon","","2","ACCS Anaesthetics - In the 1st 2 years you will spend 6 months in each of the following specialties, Intensive Care Medicine, Anaesthetics, Acute Medicine and Emergency Medicine based in Swindon, Great Western Hospital. Year 3 will be spent in Swindon, GWH. Year 4 will be at University Hospitals Bristol and Weston or North Bristol NHS Trust. (n.b. Year 4 posts and placements may be subject to alteration to match training opportunities or to meet training needs).","","",""
"X","South West - Severn - Yeovil - CT1 - Aug - 6","05/08/2026 00:00:00","36","Core Training Year 1","South West","-","Yeovil","","0","A placement in the Severn Footprint","","",""
"X","South West - Severn - Yeovil - CT1 - Aug - 7","05/08/2026 00:00:00","36","Core Training Year 1","South West","-","Yeovil","","1","First 12 months in Yeovil District Hospital.  Further two years working between Yeovil District Hospital and Musgrove Park Hospital.","","",""
"X","Wales - North - CT1 - Aug - 1","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - North","-","","1","ACCS Anaesthetics post 15 - 48 months Ysbyty Gwynedd. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - North - CT1 - Aug - 2","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - North","-","","1","ACCS Anaesthetics post 16 - 48 months Wrexham Maelor. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - North - CT1 - Aug - 3","05/08/2026 00:00:00","36","Core Training Year 1","Wales","Wales - North","-","","1","Core Anaesthetics post 1 - 12 months Ysbyty Glan Clwyd, Rhyl,  24 months Wrexham Maelor Hospital, Wrexham. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - North - CT1 - Aug - 4","05/08/2026 00:00:00","36","Core Training Year 1","Wales","Wales - North","-","","1","Core Anaesthetics post 2 - 12 months Ysbyty Glan Clwyd, Rhyl,  24 months Wrexham Maelor Hospital, Wrexham. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - North - CT1 - Aug - 5","05/08/2026 00:00:00","36","Core Training Year 1","Wales","Wales - North","-","","1","Core Anaesthetics post 3 - 12 months Wrexham Maelor Hospital, Wrexham, 24 months Ysbyty Glan Clwyd, Rhyl . The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 1","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 1 - 48 months Grange University Hospital. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 10","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 10  - 48 months UHW. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 11","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 11 - 48 months Swansea Bay. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 12","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 12 - 48 months Swansea Bay. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 13","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 13 - 48 months Swansea Bay. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 14","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 14 - 48 months Swansea Bay. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 15","05/08/2026 00:00:00","36","Core Training Year 1","Wales","Wales - South","-","","1","Core Anaesthetics post 4 - 12 months Glangwilli Hospital, Carmarthen, 24 months Morriston Hospital Swansea. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 16","05/08/2026 00:00:00","36","Core Training Year 1","Wales","Wales - South","-","","1","Core Anaesthetics post 5 - 24 months Morriston Hospital Swansea, 12 months Glangwilli Hospital, Carmarthen. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 2","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 2  - 48 months Grange University Hospital. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 3","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 3 - 48 months Grange University Hospital. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 4","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 4  - 48 months Grange University Hospital. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 5","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 5 - 48 months Grange University Hospital. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 6","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 6 - 48 months Grange University Hospital. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 7","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 7 - 36 months UHW, 12 months Princess of Wales. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 8","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 8 - 36 months UHW, 12 months Princess of Wales. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wales - South - CT1 - Aug - 9","05/08/2026 00:00:00","48","Core Training Year 1","Wales","Wales - South","-","","1","ACCS Anaesthetics post 9 - 48 months UHW. The post detail information provided confirms the hospital that will be your base site. It is normal that trainees will also be required to work at other sites within the Health Board as part of their rotation. All rotations are set and cannot be changed post recruitment except where required due to exceptional training reasons.","","",""
"X","Wessex - CT1 - Aug","05/08/2026 00:00:00","36","Core Training Year 1","Wessex","-","-","","12","Core Anaesthetics - Location will be confirmed after appointment","","",""
"X","Wessex - East Dorset - Poole - CT1 - Aug","05/08/2026 00:00:00","48","Core Training Year 1","Wessex","Wessex - East Dorset","Poole","","1","ACCS Anaesthetics - Poole - Year 4 location TBC","","",""
"X","Wessex - South East Hampshire - Portsmouth - CT1 - Aug","05/08/2026 00:00:00","48","Core Training Year 1","Wessex","Wessex - South East Hampshire","Portsmouth","","1","ACCS Anaesthetics - Portsmouth - Year 4 location TBC","","",""
"X","Wessex - Southampton - CT1 - Aug","05/08/2026 00:00:00","48","Core Training Year 1","Wessex","Wessex - Southampton","Southampton","","1","ACCS Anaesthetics - Southampton - Year 4 location TBC","","",""
"X","West Midlands - CT1 - Aug - 1","05/08/2026 00:00:00","36","Core Training Year 1","West Midlands","-","-","","1","Birmingham School of Anaesthesia - Starting Site Wye Valley Hospital (Hereford)","","",""
"X","West Midlands - CT1 - Aug - 10","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/3/BSA : Year 1 Russells Hall Hospital/Queen Elizabeth Hospital : Emergency Medicine and Acute Internal Medicine , Year 2 Queen Elizabeth Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 11","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/4/BSA: Year 1 Queen Elizabeth Hospital/ Russells Hall Hospital : Acute Internal Medicine/Emergency Medicine, Year 2 Queen Elizabeth Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 12","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/5/BSA: Year 1 Queen Elizabeth Hospital : Emergency Medicine and Acute internal Medicine, Year 2 Queen Elizabeth Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 13","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/7/BSA : Year 1 Alexandra Hospital/Worcestershire Royal Hospital : Emergency Medicine/Acute Internal Medicine, Year 2 Queen Elizabeth Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 14","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/8/BSA: Year 1 Worcestershire Royal Hospital/ Alexandra Hospital : Acute Internal Medicine, Year 2 Queen Elizabeth Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 15","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/9/BSA : Year 1 Worcestershire Royal Hospital : Emergency Medicine and Acute internal Medicine, Year 2 Hereford Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 16","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/10/BSA : Year 1 Worcestershire Royal Hospital : Acute internal Medicine and Emergency Medicine, Year 2 Hereford Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 17","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/11/BSA : Year 1 Midland Metropolitan Hospital : Emergency Medicine and Acute Internal Medicine, Year 2 Midland Metropolitan Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 18","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/12/BSA : Year 1 Midland Metropolitan Hospital : Acute Internal Medicine  and Emergency Medicine, Year 2 Midland Metropolitan Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 19","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/13/BSA:: Year 1 Midland Metropolitan Hospital : Acute Internal Medicine  and Emergency Medicine, Year 2 Midland Metropolitan Hospital : Anaesthetics and ICM. This is part of Birmingham School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 2","05/08/2026 00:00:00","36","Core Training Year 1","West Midlands","-","-","","2","Birmingham School of Anaesthesia - Starting Site Russells Hall Hospital","","",""
"X","West Midlands - CT1 - Aug - 20","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/14/SSA : Year 1 Midland Metropolitan University Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 Manor Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 21","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/15/SSA : Year 1 Midland Metropolitan University Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 Midland Metropolitan University Hospital : Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 22","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/16/SSA : Year 1 Midland Metropolitan University Hospital: Acute Internal Medicine and Emergency Medicine, Year 2 Midland Metropolitan University Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 23","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/17/SSA : Year 1 New Cross Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 New Cross Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 24","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/18/SSA: Year 1 New Cross Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 New Cross Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 25","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/19/SSA : Year 1 New Cross Hospital: Acute Internal Medicine and Emergency Medicine, Year 2 New Cross Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 26","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/20/SSA: Year 1 New Cross Hospital: Acute Internal Medicine and Emergency Medicine, Year 2 New Cross Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 27","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/21/SSA:Year 1 Royal Shrewsbury Hospital: Emergency Medicine and Acute Internal Medicine, Year 2 Royal Shrewsbury Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 28","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/22/SSA: Year 1 Royal Shrewsbury Hospital: Acute Internal Medicine and Emergency Medicine, Year 2 Royal Shrewsbury Hospital: Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 29","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/23/SSA: Year 1 Royal Shrewsbury Hospital/The Princess Royal Hospital: Acute Internal Medicine/Emergency Medicine, Year 2 The Princess Royal Hospital : Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
"X","West Midlands - CT1 - Aug - 3","05/08/2026 00:00:00","36","Core Training Year 1","West Midlands","-","-","","1","Birmingham School of Anaesthesia - Starting Site Worcester","","",""
"X","West Midlands - CT1 - Aug - 30","05/08/2026 00:00:00","48","Core Training Year 1","West Midlands","-","-","","1","ACCS/ANA/24/SSA: Year 1 Royal Shrewsbury Hospital/The Princess Royal Hospital: Emergency Medicine/ Acute Internal Medicine, Year 2 The Princess Royal Hospital : Anaesthetics and ICM. This is part of Stoke School of Anaesthesia, you will stay in this school of Anaesthesia for the duration of the programme.","","",""
